Unnamed: 0,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Reason
1530,1531,P01531,M,270.2280144,279.8616724,783,59.50789763,222,HDF
537,538,P00538,M,288.0813216,299.7631145,1382,56.91289532,328,TWF
4573,4574,P04574,M,295.8490387,290.2508263,1547,63.69755319,105,OSF
1807,1808,P01808,M,273.3613374,275.163333,1153,83.35619891,268,HDF
2986,2987,P02987,L,277.0870791,284.1301114,1347,63.65722116,281,PWF
1945,1946,P01946,M,274.9598006,286.9094656,1140,60.78531053,306,HDF
4021,4022,P04022,H,294.7112542,304.2731144,1473,34.85462955,248,OSF
4349,4350,P04350,L,293.9415142,292.9640914,1832,68.78200009,199,OSF
4210,4211,P04211,M,294.0808601,294.8019735,1992,59.24440777,221,OSF
4398,4399,P04399,M,286.9094889,300.0978313,2227,54.66497605,124,OSF
5873,5874,P05874,L,276.6541409,278.3047859,1211,95.78824809,343,RNF
2426,2427,P02427,L,276.5422528,277.1366687,678,78.82246377,394,HDF
1017,1018,P01018,L,283.5987086,285.9584275,933,63.13806373,273,TWF
3468,3469,P03469,M,277.008993,282.8205544,1049,52.14405929,252,PWF
2929,2930,P02930,M,277.6895209,284.8940139,1535,79.7954134,228,PWF
925,926,P00926,M,280.6152304,299.6896589,1046,92.78469103,186,TWF
4990,4991,P04991,L,299.9591728,298.1737072,2165,49.90916275,228,OSF
1297,1298,P01298,L,281.0423373,298.5529549,1278,88.77148699,246,TWF
2112,2113,P02113,M,278.8407905,279.0339012,1017,68.43466723,223,HDF
402,403,P00403,L,282.9513612,298.7776078,1412,92.47035194,208,TWF
872,873,P00873,M,285.6613482,285.1557742,1287,89.59843938,306,TWF
2011,2012,P02012,L,284.5455742,283.9358359,859,65.68953607,314,HDF
2598,2599,P02599,M,282.4917044,287.5367147,659,80.73392671,305,HDF
1222,1223,P01223,L,285.8800701,285.943347,1063,94.70079497,194,TWF
1161,1162,P01162,L,290.7885911,287.6313554,813,56.04511387,183,TWF
622,623,P00623,M,294.9929993,296.6846869,822,58.14491672,322,TWF
5152,5153,P05153,M,291.3554658,299.4913856,2387,46.3442744,277,OSF
5048,5049,P05049,M,292.2125401,291.091569,2035,36.78129649,113,OSF
5705,5706,P05706,M,279.4363478,282.9060109,1021,76.29955547,259,RNF
4578,4579,P04579,H,287.7908646,300.2575803,2225,28.07060759,216,OSF
815,816,P00816,M,288.2789339,292.6755587,1082,68.19973271,335,TWF
5691,5692,P05692,L,268.6451961,284.4273192,1023,86.51593004,311,RNF
5682,5683,P05683,M,275.2252755,277.7586101,639,80.65448771,323,RNF
7011,7012,P07012,L,297.4393874,299.8326182,2473,16.94629317,15,normal
2652,2653,P02653,L,280.8765896,286.5512393,1226,58.21634977,283,HDF
1013,1014,P01014,L,292.7668521,292.0091838,1012,74.93190726,343,TWF
933,934,P00934,H,294.3396068,290.5299457,1101,97.80470695,299,TWF
1682,1683,P01683,L,272.6609529,283.2480005,857,51.38594949,305,HDF
7115,7116,P07116,H,302.4385765,295.8469483,2175,32.33032692,41,normal
2874,2875,P02875,M,278.5034356,290.6788887,959,80.00651698,330,PWF
1730,1731,P01731,H,274.6054246,284.5704274,1215,81.68522544,273,HDF
727,728,P00728,L,282.8436233,297.1286978,883,99.95616521,243,TWF
5652,5653,P05653,H,274.092537,270.109168,912,93.3961177,321,RNF
5896,5897,P05897,H,275.4251519,275.8578829,1288,108.1199378,333,RNF
6158,6159,P06159,H,266.6445507,280.8053945,819,73.59564996,316,RNF
2786,2787,P02787,L,283.3254354,288.5115291,1104,44.45119389,265,PWF
3704,3705,P03705,H,286.4266744,291.1054946,1321,41.84085618,356,PWF
1607,1608,P01608,L,271.9905296,282.5548912,855,69.5549031,307,HDF
1712,1713,P01713,H,270.2452476,277.0452442,1285,84.55807707,253,HDF
1070,1071,P01071,H,281.8153885,299.0665373,1088,61.23060776,320,TWF
6604,6605,P06605,M,274.8928184,273.9789463,1133,92.24825568,293,RNF
6665,6666,P06666,L,301.4674324,309.5327118,2067,17.73573072,4,normal
7216,7217,P07217,M,303.0725888,306.7329755,2085,21.99820276,16,normal
3765,3766,P03766,H,280.6462292,294.4890965,1362,73.85783438,272,PWF
1701,1702,P01702,M,274.7399037,282.9812349,1041,73.73906529,381,HDF
2029,2030,P02030,L,273.0535298,280.8473311,852,77.02707918,304,HDF
3236,3237,P03237,H,275.4914779,282.3152554,1167,66.04015166,242,PWF
452,453,P00453,H,288.8690696,293.2772657,1420,69.37604735,202,TWF
6911,6912,P06912,H,295.1604736,312.1689273,2623,47.74696297,11,normal
4570,4571,P04571,H,286.2219989,290.4115549,1921,58.96737449,177,OSF
5370,5371,P05371,H,277.5633097,277.1865767,1104,100.4256894,303,RNF
2459,2460,P02460,H,275.057614,284.7543809,1038,72.49734182,357,HDF
4250,4251,P04251,H,297.1549733,302.9883881,1812,34.99389727,142,OSF
185,186,P00186,L,288.8992003,293.7775782,1455,89.81610888,225,TWF
65,66,P00066,M,287.0032754,294.0636317,1410,74.27524166,237,TWF
5246,5247,P05247,L,298.8186684,290.0182679,1337,67.47376354,259,OSF
5932,5933,P05933,L,266.6522372,282.3310083,531,76.56344578,431,RNF
4785,4786,P04786,H,287.9186072,297.583186,2323,69.10043899,137,OSF
3203,3204,P03204,L,288.1089647,288.8884015,978,39.23806638,315,PWF
1953,1954,P01954,H,272.6474585,282.8600292,1344,64.95793072,285,HDF
193,194,P00194,L,285.2668764,298.490363,1446,91.25254919,224,TWF
1769,1770,P01770,L,280.2350032,289.6768205,892,65.81158861,388,HDF
3317,3318,P03318,H,285.5587291,287.9820363,1011,39.74613144,277,PWF
5240,5241,P05241,H,289.9375471,291.1168177,1584,41.69545198,102,OSF
4092,4093,P04093,L,299.7398498,304.1061115,1626,31.91799467,103,OSF
45,46,P00046,H,288.5679475,285.5721971,1387,93.26961309,267,TWF
6324,6325,P06325,M,274.4966282,273.1660635,794,78.05800033,377,RNF
1125,1126,P01126,H,287.155293,294.9191009,1113,62.18518203,262,TWF
1349,1350,P01350,M,270.6289352,276.8319497,790,66.22609837,399,HDF
1258,1259,P01259,L,291.7009563,286.2924445,1238,62.94162086,297,TWF
3131,3132,P03132,H,282.9240875,294.8118783,1349,35.57011777,284,PWF
6247,6248,P06248,M,275.6173421,275.1259787,1124,79.4758746,429,RNF
394,395,P00395,H,284.0582544,292.3044873,1319,97.97249574,316,TWF
7371,7372,P07372,L,302.9033739,297.8633048,2603,36.46632118,31,normal
3051,3052,P03052,L,289.176821,292.9342709,818,48.02479046,278,PWF
3717,3718,P03718,M,279.0707331,293.1315948,1313,73.57494713,197,PWF
1160,1161,P01161,L,284.9532185,285.6545532,1194,82.52568252,217,TWF
3682,3683,P03683,H,285.3065775,292.9379714,1129,76.53215624,246,PWF
3692,3693,P03693,H,280.5399428,287.6970908,1052,84.50235625,344,PWF
610,611,P00611,H,281.6427031,294.5789078,1013,60.27463356,162,TWF
530,531,P00531,L,287.0447186,288.327508,1316,94.09723159,166,TWF
469,470,P00470,L,280.5909022,285.1445298,1295,56.04517045,308,TWF
6689,6690,P06690,M,308.8298041,311.135912,2197,36.69998184,23,normal
4708,4709,P04709,M,285.4367683,302.3047892,1755,25.68414707,259,OSF
3295,3296,P03296,H,287.2077436,291.7454426,786,74.66783056,307,PWF
4656,4657,P04657,H,290.5826222,303.079964,1859,31.9200825,271,OSF
533,534,P00534,H,290.6359259,288.1956157,1038,65.14698042,269,TWF
647,648,P00648,H,292.0286707,291.7265879,1098,61.18964899,252,TWF
950,951,P00951,L,281.3693174,298.3398764,876,73.32328697,196,TWF
1984,1985,P01985,L,272.2957567,280.1339964,1066,72.51963581,291,HDF
3275,3276,P03276,H,276.7061524,286.9285409,1401,47.6065546,331,PWF
4638,4639,P04639,L,298.9950819,294.6854032,1517,27.21994629,213,OSF
3075,3076,P03076,H,289.4825333,285.6629757,1379,61.29836813,312,PWF
2663,2664,P02664,H,275.180213,276.5748859,770,71.45986866,247,HDF
3882,3883,P03883,L,282.8406618,292.5639486,1026,58.47507986,362,PWF
1625,1626,P01626,H,272.7974327,280.7714308,1099,57.61238042,323,HDF
2901,2902,P02902,M,286.8429455,285.2991307,795,76.75983729,301,PWF
329,330,P00330,H,288.5673617,286.9101096,1252,82.77149221,329,TWF
3585,3586,P03586,H,287.3106368,280.3009622,1416,84.50094214,183,PWF
4106,4107,P04107,H,290.8991588,303.2599244,1955,65.58122438,157,OSF
7473,7474,P07474,L,295.3950463,311.886725,2285,38.12244129,40,normal
5407,5408,P05408,H,267.6909635,275.0420671,1224,85.942527,414,RNF
1832,1833,P01833,M,270.5764995,288.3119846,1008,64.71658187,265,HDF
2904,2905,P02905,L,286.2510551,291.5962228,719,58.08792946,274,PWF
3864,3865,P03865,H,282.2915236,293.6312797,1461,49.88996328,358,PWF
6839,6840,P06840,H,306.2715441,311.3009108,2932,39.30443892,10,normal
7882,7883,P07883,H,300.4025768,308.8543727,2384,39.01021726,26,normal
2715,2716,P02716,H,281.080921,290.4851082,1434,35.98368319,255,PWF
4101,4102,P04102,M,288.2573351,299.6287982,1911,61.71792258,132,OSF
6012,6013,P06013,M,267.7124185,271.6222785,1272,69.79984926,312,RNF
2619,2620,P02620,M,281.6209233,285.6416125,1182,62.90316526,373,HDF
1806,1807,P01807,L,278.470097,281.9730364,1231,86.95830805,220,HDF
7004,7005,P07005,M,306.4631178,297.7546323,2211,44.76460706,36,normal
8,9,P00009,L,281.0662536,288.0280405,852,83.12061248,161,TWF
5802,5803,P05803,M,279.9735316,282.1356535,1247,95.50810602,376,RNF
4044,4045,P04045,L,295.3012933,290.1243505,1405,33.81523843,164,OSF
2281,2282,P02282,M,275.0503051,284.0990917,643,86.29989216,295,HDF
3260,3261,P03261,M,285.1266256,280.9930415,729,50.95091366,305,PWF
6281,6282,P06282,M,273.6727308,280.2274634,696,103.7152668,318,RNF
7719,7720,P07720,H,293.2098385,312.129474,2419,41.66335527,42,normal
5688,5689,P05689,H,268.3360242,277.8038176,1247,68.7849332,442,RNF
5960,5961,P05961,H,276.468112,278.6643687,1268,97.73844936,444,RNF
1803,1804,P01804,M,274.535653,289.485508,730,66.08354748,397,HDF
6416,6417,P06417,L,265.9679081,284.41518,619,66.69049262,370,RNF
504,505,P00505,H,289.585422,293.7764169,1126,68.12612051,238,TWF
6799,6800,P06800,H,299.4593783,305.2638656,2689,10.99873095,27,normal
4435,4436,P04436,H,294.1670898,303.83675,1983,69.23122999,112,OSF
3602,3603,P03603,H,289.794558,293.3481214,791,67.76987552,319,PWF
6735,6736,P06736,L,291.4041687,311.6403364,2110,39.8188851,49,normal
7898,7899,P07899,L,300.0728233,296.3390742,2469,11.11962834,24,normal
3524,3525,P03525,M,281.3162628,282.6600437,1108,81.6892339,240,PWF
2358,2359,P02359,L,271.2440836,278.5811939,1110,84.79834161,380,HDF
5843,5844,P05844,H,270.2220149,271.3867816,1040,99.91101927,431,RNF
7294,7295,P07295,H,290.1508012,304.2625332,2827,49.46717796,40,normal
5993,5994,P05994,M,276.3199761,279.1298584,660,67.36515311,371,RNF
1644,1645,P01645,M,280.0125971,287.8046885,1380,82.38598588,355,HDF
1878,1879,P01879,M,280.9857352,280.0705531,676,62.42521963,223,HDF
564,565,P00565,H,284.5703662,297.653941,1343,92.37427452,290,TWF
984,985,P00985,L,293.8201921,285.0515594,1129,63.60531198,197,TWF
726,727,P00727,H,282.0846878,290.7418926,905,69.56588796,206,TWF
3957,3958,P03958,M,288.459672,288.2546117,1229,83.74269283,249,PWF
5701,5702,P05702,H,272.6212632,282.5433887,545,89.75267325,380,RNF
684,685,P00685,H,293.1934465,287.6531643,1357,94.26939274,241,TWF
1496,1497,P01497,H,281.0307651,278.5315989,1147,59.77420742,279,HDF
2698,2699,P02699,H,280.4617869,291.8350179,1067,54.89992317,304,PWF
7517,7518,P07518,H,296.037689,312.3072049,2990,27.45679446,20,normal
2161,2162,P02162,M,274.9897183,286.8702306,1385,56.54179966,397,HDF
5761,5762,P05762,L,272.1838543,277.8491368,828,98.04777151,398,RNF
1462,1463,P01463,L,284.6017598,286.9380981,902,49.45734568,253,HDF
7558,7559,P07559,H,292.4232022,313.1184568,2818,30.44295027,39,normal
4623,4624,P04624,L,297.6745444,291.8839122,2396,28.97347111,241,OSF
1614,1615,P01615,H,274.6118903,281.1913437,881,45.37101073,318,HDF
5631,5632,P05632,M,270.6055801,278.2311175,1064,77.58546529,309,RNF
1208,1209,P01209,L,292.4826692,293.8733651,1091,73.48116011,313,TWF
2958,2959,P02959,L,280.366623,291.1150676,1401,49.73032001,223,PWF
1622,1623,P01623,M,270.3016528,284.0226515,1091,66.02274535,305,HDF
3742,3743,P03743,L,283.2482012,290.6445252,766,38.06180721,221,PWF
3558,3559,P03559,L,287.7607124,285.4873546,786,84.0205646,231,PWF
3783,3784,P03784,H,285.240692,292.3935018,729,82.65935111,295,PWF
5884,5885,P05885,L,276.6835622,275.3789313,612,85.18793143,291,RNF
256,257,P00257,M,283.4431883,298.0388883,1291,80.36705537,255,TWF
4831,4832,P04832,L,294.6243589,295.7002784,1265,58.8638991,196,OSF
996,997,P00997,M,292.1260811,299.5695942,1036,57.97562867,192,TWF
4728,4729,P04729,L,285.8708853,300.1051271,2062,26.99085543,211,OSF
3964,3965,P03965,L,280.925326,284.5567293,1283,73.27382771,225,PWF
5430,5431,P05431,L,269.53215,278.1667261,1239,96.8056408,380,RNF
2499,2500,P02500,L,272.8130489,277.4240634,754,79.71714535,379,HDF
4371,4372,P04372,H,297.3029644,295.6752224,1235,66.14297329,240,OSF
2781,2782,P02782,H,287.4341639,294.0018546,1214,80.10681799,213,PWF
7173,7174,P07174,M,302.9013109,311.2933665,2000,47.25174658,6,normal
3959,3960,P03960,H,285.6000802,290.2385556,1404,63.14468331,302,PWF
2809,2810,P02810,H,287.0579172,284.7620134,1210,40.64670843,204,PWF
2094,2095,P02095,M,278.9458395,288.3405372,1236,68.98587699,350,HDF
2052,2053,P02053,L,272.3561196,280.5489674,1030,50.74800339,224,HDF
7753,7754,P07754,H,296.6938215,304.8338031,2592,46.59150266,11,normal
1785,1786,P01786,H,276.0025417,283.7748888,1367,83.78919345,202,HDF
7538,7539,P07539,L,306.0860115,307.0627534,2294,39.95485073,8,normal
3262,3263,P03263,L,283.8259674,281.1028934,1039,44.74032495,287,PWF
3880,3881,P03881,H,282.9833947,294.1184398,1280,54.95207417,283,PWF
470,471,P00471,L,280.6095006,290.2621229,1062,69.83588681,288,TWF
7808,7809,P07809,H,300.9197718,312.0200749,2411,27.89851081,14,normal
5521,5522,P05522,L,278.7334564,275.6102999,769,70.28873958,305,RNF
5604,5605,P05605,H,268.8102539,277.2027886,672,79.94728592,342,RNF
34,35,P00035,H,292.8410178,291.8161154,1086,90.64984815,207,TWF
4415,4416,P04416,L,294.9997613,298.696912,1756,50.47080609,250,OSF
1860,1861,P01861,L,281.956097,287.6088739,1174,89.69126364,370,HDF
3773,3774,P03774,H,287.2545828,284.3319505,1365,54.75137104,199,PWF
3972,3973,P03973,L,289.2464871,292.5259772,869,58.20661336,315,PWF
6555,6556,P06556,L,268.74399,270.1023542,1052,74.32736004,422,RNF
88,89,P00089,M,283.3427581,293.4808192,801,75.30299691,176,TWF
3979,3980,P03980,L,289.3676256,285.5571276,769,51.36225138,356,PWF
4875,4876,P04876,L,298.5851184,293.3566299,1588,48.43997673,151,OSF
267,268,P00268,M,292.1637702,289.3222495,939,89.56109121,301,TWF
4433,4434,P04434,H,287.1474279,294.1914684,2100,30.7960151,108,OSF
1693,1694,P01694,M,284.4078532,281.108794,1012,88.39480981,368,HDF
1795,1796,P01796,H,282.8034307,289.7105745,1089,50.49082525,321,HDF
1077,1078,P01078,L,285.2284844,296.6431111,1256,56.41539592,174,TWF
4010,4011,P04011,M,289.4042283,297.7576656,1711,66.45205482,144,OSF
4317,4318,P04318,H,286.5114647,299.9797561,1793,56.57138246,261,OSF
2283,2284,P02284,L,272.9179988,280.5196935,1080,52.39055739,249,HDF
6450,6451,P06451,L,267.3141316,277.0967825,856,97.09210997,402,RNF
1543,1544,P01544,L,273.0052269,281.6882521,1288,84.55571882,344,HDF
4056,4057,P04057,L,287.2816763,295.4419019,2300,35.56325408,155,OSF
5262,5263,P05263,H,285.4527097,298.199597,1960,59.37100356,219,OSF
1703,1704,P01704,L,270.5306528,285.5969866,924,89.30218592,388,HDF
4863,4864,P04864,H,295.4653318,301.3886637,2323,32.22220687,104,OSF
6229,6230,P06230,M,278.819093,277.8893275,638,98.77216175,346,RNF
6034,6035,P06035,M,272.5921378,279.0098314,1064,104.8404663,310,RNF
7769,7770,P07770,L,294.4705535,307.4692133,2246,25.45491323,33,normal
295,296,P00296,H,283.1242486,295.3736271,1111,96.68110277,349,TWF
3151,3152,P03152,L,282.4142739,281.6482032,986,61.18171517,274,PWF
7566,7567,P07567,L,300.4837143,300.0525254,2703,34.09017288,22,normal
6291,6292,P06292,M,270.0635736,277.9723627,1218,85.19982323,267,RNF
7089,7090,P07090,M,305.0180519,310.3289703,2955,42.38254293,23,normal
1148,1149,P01149,L,284.6443261,293.5965935,1117,88.05043783,233,TWF
4696,4697,P04697,M,288.9616031,301.2727674,1377,40.60138371,146,OSF
7346,7347,P07347,L,302.4601481,305.3956579,2064,15.45039909,20,normal
4971,4972,P04972,M,295.4677277,301.3562748,2279,50.28553127,165,OSF
4389,4390,P04390,L,291.4134238,290.8804497,1995,37.32412894,192,OSF
4816,4817,P04817,L,298.1257756,293.8551888,1922,26.49324651,186,OSF
5891,5892,P05892,L,268.0059767,275.8913839,951,67.14155911,367,RNF
7548,7549,P07549,H,299.3211103,310.7701383,2849,31.17075637,8,normal
2686,2687,P02687,M,281.2667959,293.7366747,1081,45.68682551,242,PWF
1960,1961,P01961,H,274.5821904,286.287132,897,59.623243,305,HDF
7148,7149,P07149,M,299.0635744,300.8447166,2143,20.52084204,19,normal
3242,3243,P03243,H,286.9774064,282.4553399,1375,75.48014928,247,PWF
3826,3827,P03827,L,279.1433058,284.4400251,828,73.92373258,182,PWF
2778,2779,P02779,L,285.9358321,285.395314,822,70.32370023,338,PWF
6208,6209,P06209,H,272.8481399,275.7725545,665,99.93068418,349,RNF
7449,7450,P07450,M,308.2265545,314.5933817,2573,33.65522027,12,normal
3816,3817,P03817,H,282.5877233,289.1254313,1205,84.51580047,341,PWF
7245,7246,P07246,H,301.8661741,299.3355989,2870,34.17952516,1,normal
666,667,P00667,M,294.3750676,286.8951068,1202,93.6672424,244,TWF
7919,7920,P07920,H,307.8870365,302.7280901,2433,20.97015451,47,normal
7585,7586,P07586,H,292.3462656,300.3935402,2554,27.30804951,5,normal
7035,7036,P07036,L,309.6426279,308.1115507,2735,43.30272758,22,normal
2849,2850,P02850,H,287.7923469,282.1107494,1107,46.28982836,200,PWF
7439,7440,P07440,M,296.8940245,303.9292711,2482,17.43742872,27,normal
299,300,P00300,H,282.1064943,287.2210708,1369,98.97553779,209,TWF
6388,6389,P06389,L,272.3502641,275.7050915,1151,77.90207625,316,RNF
4351,4352,P04352,M,286.7058686,298.7640624,1813,63.88890233,277,OSF
4182,4183,P04183,L,290.8374817,303.50317,2036,63.12777286,141,OSF
1982,1983,P01983,L,271.5611054,287.9291231,1333,73.30295984,292,HDF
4837,4838,P04838,L,292.0984004,290.3692616,2238,66.11721546,246,OSF
76,77,P00077,L,294.2713525,297.4544524,844,74.22175769,252,TWF
3053,3054,P03054,H,287.4263848,284.0739204,1202,74.76106473,257,PWF
1653,1654,P01654,L,282.2008055,281.5558943,886,89.16046688,373,HDF
4784,4785,P04785,M,297.7220074,293.5789542,2176,39.84077119,108,OSF
2082,2083,P02083,H,283.6828928,281.0121054,1228,78.34155018,288,HDF
2404,2405,P02405,M,284.8930546,282.672087,883,64.31493648,223,HDF
6334,6335,P06335,H,275.3810352,272.2702401,934,83.15776516,442,RNF
6069,6070,P06070,M,265.1867869,280.2203555,666,104.3545874,261,RNF
349,350,P00350,M,280.9959035,289.1692876,951,88.19892907,163,TWF
3808,3809,P03809,H,287.5223426,293.3429092,1414,55.16206856,337,PWF
4967,4968,P04968,H,290.0849663,302.8131739,2101,45.18045437,258,OSF
920,921,P00921,L,292.5180607,293.213903,1084,58.86602355,172,TWF
6052,6053,P06053,M,271.4237348,272.6815835,1049,108.6647205,383,RNF
5520,5521,P05521,L,267.1662896,277.808064,838,87.38778105,335,RNF
3740,3741,P03741,M,280.740158,290.9955515,940,35.53624365,216,PWF
1802,1803,P01803,L,274.5781478,275.556564,1140,63.65815181,235,HDF
1723,1724,P01724,L,279.8007802,289.5257755,1208,50.8851562,309,HDF
4770,4771,P04771,M,291.026024,292.5061916,2353,39.66935276,190,OSF
6732,6733,P06733,M,307.6455062,298.4948091,2681,11.00873346,19,normal
5806,5807,P05807,M,276.9070404,274.165454,689,100.2505835,340,RNF
6423,6424,P06424,H,271.8828201,278.5205439,697,98.94369197,449,RNF
4233,4234,P04234,H,298.817128,290.017241,2079,59.52967847,242,OSF
6032,6033,P06033,M,269.1919137,278.5030382,1127,84.71680272,279,RNF
4868,4869,P04869,M,292.0422221,295.4415073,1685,62.34760455,228,OSF
6967,6968,P06968,M,296.1806643,304.5394886,2362,18.48980895,40,normal
7009,7010,P07010,L,306.4939648,305.9382428,2340,43.37029944,43,normal
4494,4495,P04495,M,297.419306,292.9379963,2162,66.12938554,116,OSF
2867,2868,P02868,L,289.8404703,291.0895869,764,57.73169465,284,PWF
5559,5560,P05560,L,272.4227614,276.3500674,1151,77.5839789,288,RNF
5838,5839,P05839,L,271.2031104,283.3716389,506,77.7949892,433,RNF
7681,7682,P07682,M,309.7301195,310.0786132,2232,33.61851758,6,normal
4649,4650,P04650,H,293.439875,291.2302165,2152,62.77017727,170,OSF
1215,1216,P01216,L,288.2004308,289.8907159,1189,63.30384963,164,TWF
6772,6773,P06773,H,307.2727969,312.7305034,2966,15.9987129,21,normal
6750,6751,P06751,M,292.2660756,308.3377726,2934,29.18825566,7,normal
1662,1663,P01663,H,272.6110473,282.1305815,1375,76.83597492,368,HDF
5572,5573,P05573,L,269.4298713,282.3540764,605,93.33395157,276,RNF
5159,5160,P05160,L,291.1393719,292.5160224,2364,59.58701116,124,OSF
7721,7722,P07722,L,305.0171946,302.1908532,2003,13.47362844,11,normal
318,319,P00319,M,294.0382473,295.286388,1023,64.75818724,200,TWF
